#IDPARTIDA,AÑO,INDESREM,CODORGANIC,CODFUNCION,CODECOPART,CLAVEESPEC,NOMPARTIDA,Inicial,Actual,A,D,O,P,RP,Saldo,Porciento,Modif,RemIncorp,OtrasModif,RC,Remanente,Apendiente,Dpendiente,Opendiente,Ppendiente,Reintegros,RetC,% D s/ Cred,% O s/ Cred,% RP s/ O
11467.0,2017.0,N,,334,22612,,"GASTOS EXPOSICIONES, CONCURSOS Y CERTAMENES CULTUR",10000.0,10000.0,9557.68,9557.68,9557.68,9080.98,9080.98,440.32,4.4032,0.0,0.0,0.0,2.0,442.32,0.0,0.0,476.7,1.81898940355e-12,0.0,7811.69,95.5768,95.5768,95.0123879435
11618.0,2017.0,N,,334,22613,,JURADOS CERTAMENES CULTURA,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,2500.0,100.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11619.0,2017.0,N,,334,22699,,GASTOS FUNCIONAMIENTO CULTURA,5000.0,5000.0,1210.54,1210.54,1210.54,1210.54,1210.54,3789.46,75.7892,0.0,0.0,0.0,-1.13686837722e-13,3789.46,0.0,0.0,0.0,0.0,0.0,657.38,24.2108,24.2108,100.0
11620.0,2017.0,N,,334,22700,,LIMPIEZA EDIFICIOS CULTURA,82394.16,82394.16,75527.98,75527.98,75527.98,68661.8,68661.8,6866.18,8.33333333333,0.0,0.0,0.0,0.0,6866.18,0.0,0.0,6866.18,0.0,0.0,0.0,91.6666666667,91.6666666667,90.9090909091
11468.0,2017.0,N,,334,22701,,VIGILANCIA Y SEGURIDAD EXPOS. CULTURA,500.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,100.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11882.0,2017.0,N,,334,22788,,(R.E.) RAIDER TECNICO CINE VELASCO,0.0,2791.72,2791.72,2791.72,2791.72,2791.72,2791.72,0.0,0.0,2791.72,0.0,2791.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
11621.0,2017.0,N,,334,22799,,RAIDER TECNICO CINE VELASCO Y OTRAS SONORIZACIONES,30000.0,30000.0,29806.22,29806.22,29806.22,25522.82,25522.82,193.78,0.645933333333,0.0,0.0,0.0,0.0,193.78,0.0,0.0,4283.4,0.0,0.0,14395.62,99.3540666667,99.3540666667,85.6291740449
11622.0,2017.0,N,,334,24000,,GASTOS EDICION CULTURA,14200.0,14200.0,13698.64,13698.64,13698.64,12900.7,12900.7,-3843.76,-27.0687323944,0.0,0.0,0.0,4345.12,501.36,0.0,-1.81898940355e-12,797.94,0.0,0.0,10909.36,96.4692957746,96.4692957746,94.175042194
11958.0,2017.0,N,,334,24001,,"CARTELERIA, EDICIONESY DISEÑOS EXPOSICIONES Y OTR.",0.0,0.0,3694.75,3694.75,3694.75,2369.8,2369.8,-3694.75,0.0,0.0,0.0,0.0,-4.54747350886e-13,-3694.75,0.0,0.0,1324.95,0.0,0.0,3501.15,0.0,0.0,64.1396576223
11150.0,2017.0,N,,334,48000,,CONVENIO JUNTA DE COFRADIAS,31875.0,31875.0,31875.0,31875.0,31875.0,31875.0,31875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31875.0,100.0,100.0,100.0
11151.0,2017.0,N,,334,48002,,CONVENIO ESCUELA DE MUSICA,72311.6,72311.6,72311.6,72311.6,72311.6,72311.6,72311.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72311.6,100.0,100.0,100.0
11152.0,2017.0,N,,334,48003,,CONVENIO BANDA DE MUSICA,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,100.0,100.0,100.0
11176.0,2017.0,N,,334,48004,,CONVENIO AGRUPACION CORAL DE ALHAMA,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,100.0,100.0,100.0
11177.0,2017.0,N,,334,48006,,"PREMIOS CERTAMENES A.M.M, P.R. Y TEATRO AMATEUR",12605.0,12605.0,6964.99,6964.99,6964.99,4890.0,4890.0,780.0,6.18802062674,0.0,0.0,0.0,4860.01,5640.01,0.0,0.0,2074.99,0.0,0.0,11705.0,55.2557715192,55.2557715192,70.2082845776
11186.0,2017.0,N,,334,48007,,CONVENIO GRUPO FOLKLORICO VILLA DE ALHAMA,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,100.0,100.0,100.0
11187.0,2017.0,N,,334,48008,,CONVENIO GRUPO FOLKLORICO VIRGEN DEL ROSARIO,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,100.0,100.0,100.0
11318.0,2017.0,N,,334,48009,,SUBVENCION A PROYECTOS CREATIVOS CULTURA,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,100.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11623.0,2017.0,N,,334,48010,,SUBV. PARA INSONOR. LOCALES ASOCIACIONES,20000.0,20000.0,19998.0,19998.0,19998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,19998.0,0.0,0.0,20000.0,99.99,99.99,0.0
11966.0,2017.0,N,,334,62200,,"AMPLIAC. ESCUELA DE MUSICA ""EL MATADERO""",0.0,200000.0,0.0,0.0,0.0,0.0,0.0,200000.0,100.0,200000.0,200000.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11970.0,2017.0,N,,334,62201,,REPARAC. AUDITORIO TIERNO GALVAN. REINCORP. PMS,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,100000.0,100.0,100000.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11624.0,2017.0,N,,334,62500,,EQUIPAMIENTO CULTURA,25000.0,39000.0,17656.31,17656.31,17656.31,17656.31,17056.31,21343.69,54.7274102564,14000.0,0.0,14000.0,0.0,21343.69,0.0,0.0,0.0,600.0,0.0,17656.31,45.2725897436,45.2725897436,96.6017814594
11908.0,2017.0,N,,336,13100,,PERS. L.T. EXCAV. Y RESTAURAC. CASTILLO ,0.0,121255.72,53262.27,53262.27,53262.27,53262.27,53262.27,67993.45,56.0744268394,121255.72,0.0,121255.72,0.0,67993.45,0.0,0.0,0.0,0.0,0.0,0.0,43.9255731606,43.9255731606,100.0
11909.0,2017.0,N,,336,16001,,SEGUR. SOCIAL PERSONAL RESTAURAC. CASTILLO II FASE,0.0,47208.6,19843.15,19843.15,19843.15,19843.15,19843.15,27365.45,57.9670865054,47208.6,0.0,47208.6,0.0,27365.45,0.0,0.0,0.0,0.0,0.0,0.0,42.0329134946,42.0329134946,100.0
11469.0,2017.0,N,,336,22105,,"CATERING  Y OTROS CAMPO TRABAJO ""CERRO CASTILLO""",6000.0,6000.0,4351.23,4351.23,4351.23,4351.23,4351.23,1543.27,25.7211666667,0.0,0.0,0.0,105.5,1648.77,0.0,0.0,9.09494701773e-13,0.0,0.0,4149.87,72.5205,72.5205,100.0
12000.0,2017.0,N,,336,22400,,SEGURO PARTICIPANTES EN CAMPO DE TRABAJO EL CASTIL,0.0,0.0,191.87,191.87,191.87,191.87,191.87,-191.87,0.0,0.0,0.0,0.0,0.0,-191.87,0.0,0.0,0.0,0.0,0.0,191.87,0.0,0.0,100.0
11470.0,2017.0,N,,336,22609,,"MAT. PROYECTOS RESTAUR. ""CASTILLO Y LAS PALERAS""",10000.0,10000.0,10251.45,10251.45,10251.45,4013.85,4013.85,-8432.98,-84.3298,0.0,0.0,0.0,8181.53,-251.45,0.0,0.0,6237.6,0.0,0.0,17768.72,102.5145,102.5145,39.1539733404
11883.0,2017.0,N,,336,22688,,"(R.E.) MTO. RESTAURAC. ""CASTILLO Y PALERAS""",0.0,181.5,181.5,181.5,181.5,181.5,181.5,0.0,0.0,181.5,0.0,181.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
11625.0,2017.0,N,,336,22699,,"EXCAV. ARQUEOL., ESTUDIO Y MTO. YACIMIENTOS",15000.0,15000.0,5824.4,5824.4,5824.4,4372.4,4372.4,9175.56,61.1704,0.0,0.0,0.0,0.04,9175.6,0.0,0.0,1452.0,0.0,0.0,5577.65,38.8293333333,38.8293333333,75.0703935169
11852.0,2017.0,N,,336,22700,,CATALOGO E INVENTARIO PIEZAS DEL MUSEO L.B.,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,4000.0,100.0,4000.0,0.0,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11471.0,2017.0,N,,336,22799,,VISITAS GUIADAS AL CASTILLO Y OTRAS RECREACIONES,2178.0,2178.0,2771.2,2771.2,2771.2,2771.2,2771.2,-1137.7,-52.2359963269,0.0,0.0,0.0,544.5,-593.2,0.0,0.0,0.0,0.0,0.0,2444.5,127.235996327,127.235996327,100.0
11968.0,2017.0,N,,336,60900,,REFORMA CASTILLO 1% CULTURAL,0.0,504146.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504146.43,504146.43,0.0,504146.43,504146.43,0.0,0.0,0.0,0.0,0.0,504146.43,0.0,0.0,0.0
11855.0,2017.0,N,,336,62300,,ILUMINAC. Y CAMARAS SEGURIDAD PARA PIEZAS MUSEO L.,0.0,21000.0,20997.97,20997.97,20997.97,20997.97,20997.97,0.819999999999,0.00390476190476,21000.0,0.0,21000.0,1.21,2.03,0.0,0.0,0.0,0.0,0.0,13699.41,99.9903333333,99.9903333333,100.0
11926.0,2017.0,N,,337,12001,,RETRIBUCIONES BASICAS JUVENTUD A2,0.0,0.0,16052.62,16052.62,16052.62,16052.62,16052.62,-16052.62,0.0,0.0,0.0,0.0,0.0,-16052.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11319.0,2017.0,N,,337,12003,,RETRIB. BASICAS JUVENTUD-C1,18624.53,18624.53,16054.86,16054.86,16054.86,16054.86,16054.86,2569.67,13.7972340779,0.0,0.0,0.0,0.0,2569.67,0.0,0.0,0.0,0.0,0.0,0.0,86.2027659221,86.2027659221,100.0
11320.0,2017.0,N,,337,12004,,RETRIB. BASICAS JUVENTUD-C2,9220.8,9220.8,10836.25,10836.25,10836.25,10836.25,10836.25,-1615.45,-17.5196295332,0.0,0.0,0.0,0.0,-1615.45,0.0,0.0,0.0,0.0,0.0,0.0,117.519629533,117.519629533,100.0
11321.0,2017.0,N,,337,12100,,COMPLEMENTO DESTINO JUVENTUD,14630.42,14630.42,16764.76,16764.76,16764.76,16764.76,16764.76,-2134.34,-14.5883713523,0.0,0.0,0.0,0.0,-2134.34,0.0,0.0,0.0,0.0,0.0,0.0,114.588371352,114.588371352,100.0
11322.0,2017.0,N,,337,12101,,COMPLEMENTO ESPECIFICO JUVENTUD,17685.41,17685.41,20178.95,20178.95,20178.95,20178.95,20178.95,-2493.54,-14.0994186734,0.0,0.0,0.0,0.0,-2493.54,0.0,0.0,0.0,0.0,0.0,0.0,114.099418673,114.099418673,100.0
11323.0,2017.0,N,,337,15000,,PRODUCTIVIDAD FUNCIONARIOS JUVENTUD,2256.04,2256.04,3238.98,3238.98,3238.98,3238.98,3238.98,-3431.42,-152.099253559,0.0,0.0,0.0,2448.48,-982.94,0.0,0.0,0.0,0.0,0.0,2448.48,143.569262956,143.569262956,100.0
11933.0,2017.0,N,,337,15100,,GRATIFICACIONES PERSONAL DE JUVENTUD,0.0,0.0,3805.89,3805.89,3805.89,3805.89,3805.89,-3805.89,0.0,0.0,0.0,0.0,0.0,-3805.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11324.0,2017.0,N,,337,16000,,SEGURIDAD SOCIAL FUNCIONARIOS JUVENTUD,16803.99,16803.99,24352.24,24352.24,24352.24,24352.24,24352.24,-7548.25,-44.9193911684,0.0,0.0,0.0,0.0,-7548.25,0.0,0.0,0.0,0.0,0.0,0.0,144.919391168,144.919391168,100.0
11325.0,2017.0,N,,337,22000,,MATERIAL DIDACTICO JUVENTUD,500.0,500.0,80.28,80.28,80.28,65.28,65.28,288.57,57.714,0.0,0.0,0.0,131.15,419.72,0.0,0.0,15.0,0.0,0.0,182.45,16.056,16.056,81.3153961136
11472.0,2017.0,N,,337,22101,,MATERIALES Y JUEGOS LUDOTECA,500.0,500.0,437.45,437.45,437.45,437.45,437.45,30.56,6.112,0.0,0.0,0.0,31.99,62.55,0.0,0.0,0.0,0.0,0.0,154.09,87.49,87.49,100.0
11326.0,2017.0,N,,337,22199,,GTOS. FUNCIONAMIENTO JUVENTUD,400.0,400.0,2.5,2.5,2.5,2.5,2.5,397.5,99.375,0.0,0.0,0.0,0.0,397.5,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625,100.0
12003.0,2017.0,N,,337,22300,,TRANSPORTE PARA ACTIVIDADES JUVENILES,0.0,0.0,249.0,249.0,249.0,150.0,150.0,-480.0,0.0,0.0,0.0,0.0,231.0,-249.0,0.0,0.0,99.0,0.0,0.0,480.0,0.0,0.0,60.2409638554
11987.0,2017.0,N,,337,22602,,PUBLICIDAD Y PROMOCION ACTIVIDADES JUVENILES,0.0,0.0,108.9,108.9,108.9,108.9,108.9,-108.9,0.0,0.0,0.0,0.0,0.0,-108.9,0.0,0.0,0.0,0.0,0.0,108.9,0.0,0.0,100.0
11327.0,2017.0,N,,337,22606,,CURSOS CONCEJALIA JUVENTUD,7000.0,7000.0,5186.72,5186.72,5186.72,4750.0,4750.0,1813.28,25.904,0.0,0.0,0.0,0.0,1813.28,0.0,0.0,436.72,0.0,0.0,886.72,74.096,74.096,91.5800351667
11328.0,2017.0,N,,337,22609,,ACTIVIDADES Y PROGRAMAS JUVENILES,14300.0,14300.0,11946.96,11946.96,11946.96,10644.46,10644.46,1507.84,10.5443356643,0.0,0.0,0.0,845.2,2353.04,0.0,1.81898940355e-12,1302.5,0.0,0.0,10078.95,83.5451748252,83.5451748252,89.0976449239
11626.0,2017.0,N,,337,22700,,LIMPIEZA EDIFICIOS JUVENTUD,22014.96,22014.96,20180.38,20180.38,20180.38,18345.8,18345.8,1834.58,8.33333333333,0.0,0.0,0.0,0.0,1834.58,0.0,-7.27595761418e-12,1834.58,0.0,0.0,0.0,91.6666666667,91.6666666667,90.9090909091
11473.0,2017.0,N,,337,22709,,"CTO. LUDOTECA ""LA COMETA ALEGRE""",13100.0,13100.0,10685.52,10685.52,10685.52,10685.52,10685.52,2414.48,18.4311450382,0.0,0.0,0.0,0.0,2414.48,0.0,0.0,0.0,0.0,0.0,4929.0,81.5688549618,81.5688549618,100.0
11474.0,2017.0,N,,337,22790,,SONORIZ. E ILUMINACIONES ACT. JUVENILES,4000.0,4000.0,9170.59,9170.59,9170.59,9170.59,9170.59,-5170.59,-129.26475,0.0,0.0,0.0,0.0,-5170.59,0.0,0.0,0.0,0.0,0.0,700.59,229.26475,229.26475,100.0
11329.0,2017.0,N,,337,22799,,CAMPAMENTOS VERANO,6000.0,6000.0,4451.23,4451.23,4451.23,4433.5,4371.54,1548.77,25.8128333333,0.0,0.0,0.0,0.0,1548.77,0.0,0.0,17.73,61.96,0.0,0.0,74.1871666667,74.1871666667,98.2097083278
11153.0,2017.0,N,,337,48000,,CONCURSO C.JUVENTUD,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,100.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11188.0,2017.0,N,,337,62500,,EQUIPAMIENTO JUVENTUD,6000.0,6000.0,0.0,0.0,0.0,0.0,0.0,6000.0,100.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11330.0,2017.0,N,,338,22000,,MATERIAL OFICINA Y OTROS GTOS. FESTEJOS,3430.0,3430.0,1731.3,1731.3,1731.3,1543.64,1543.64,1662.4,48.4664723032,0.0,0.0,0.0,36.3,1698.7,0.0,0.0,187.66,0.0,0.0,1547.77,50.4752186589,50.4752186589,89.16074626
11331.0,2017.0,N,,338,22105,,PRODUCTOS ALIMENTICIOS PARA  FESTEJOS,16000.0,16000.0,18470.84,18470.84,18470.84,17602.52,17602.52,-2530.52,-15.81575,0.0,0.0,0.0,59.68,-2470.84,0.0,0.0,868.32,0.0,0.0,14390.81,115.44275,115.44275,95.2989685364
11332.0,2017.0,N,,338,22111,,PIROTECNIA FESTEJOS,6600.0,6600.0,6855.86,6855.86,6855.86,6667.1,6667.1,-255.86,-3.87666666667,0.0,0.0,0.0,0.0,-255.86,0.0,0.0,188.76,0.0,0.0,6855.86,103.876666667,103.876666667,97.24673491
11333.0,2017.0,N,,338,22199,,SUMINISTROS VARIOS ACTIV. FESTEJOS,7500.0,7500.0,6298.43,6298.43,6298.43,6094.14,6094.14,1201.57,16.0209333333,0.0,0.0,0.0,-9.09494701773e-13,1201.57,0.0,0.0,204.29,0.0,0.0,5214.55,83.9790666667,83.9790666667,96.7564932848
11475.0,2017.0,N,,338,22400,,SEGUROS POR SUSPENSION CONCIERTOS,1500.0,1500.0,453.79,453.79,453.79,453.79,453.79,1046.21,69.7473333333,0.0,0.0,0.0,0.0,1046.21,0.0,0.0,0.0,0.0,0.0,0.0,30.2526666667,30.2526666667,100.0
11334.0,2017.0,N,,338,22601,,PREGON FERIA Y CORREMAYO MAYOR,1500.0,1500.0,914.13,914.13,914.13,914.13,914.13,585.87,39.058,0.0,0.0,0.0,0.0,585.87,0.0,0.0,0.0,0.0,0.0,914.13,60.942,60.942,100.0
11476.0,2017.0,N,,338,22608,,OTRAS ACTIVIDADES DE FESTEJOS,21150.0,21150.0,31736.7,31736.7,31736.7,31264.8,31264.8,-10586.7,-50.0553191489,0.0,0.0,0.0,0.0,-10586.7,0.0,0.0,471.9,0.0,0.0,9152.64,150.055319149,150.055319149,98.5130779193
11335.0,2017.0,N,,338,22609,,"ESPECTACULOS, FESTIVALES, CONCIERTOS Y OTROS",88600.0,98700.0,70086.1,70086.1,70086.1,68146.13,68146.13,28613.87,28.9907497467,10100.0,0.0,10100.0,0.0300000000134,28613.9,0.0,0.0,1939.97,0.0,0.0,39146.13,71.0092198582,71.0092198582,97.2320189025
11336.0,2017.0,N,,338,22699,,TROFEOS Y OBSEQUIOS FESTEJOS,7420.0,7420.0,3637.42,3637.42,3637.42,3637.42,3637.42,3771.88,50.8339622642,0.0,0.0,0.0,10.7,3782.58,0.0,0.0,0.0,0.0,0.0,3619.58,49.0218328841,49.0218328841,100.0
11477.0,2017.0,N,,338,22700,,"INFRAESTRUC., ESCENARIOS, CARPAS...FESTEJOS",19000.0,19000.0,10308.0,10308.0,10308.0,7152.29,7152.29,8691.56,45.7450526316,0.0,0.0,0.0,0.44,8692.0,0.0,0.0,3155.71,0.0,0.0,7457.83,54.2526315789,54.2526315789,69.3858168413
11337.0,2017.0,N,,338,22701,,SERVICIOS SEGURIDAD EN FESTEJOS,17500.0,17500.0,15225.52,15225.52,15225.52,15225.52,15225.52,2274.47,12.9969714286,0.0,0.0,0.0,0.0100000000002,2274.48,0.0,-1.81898940355e-12,0.0,0.0,0.0,10726.51,87.0029714286,87.0029714286,100.0
11338.0,2017.0,N,,338,22799,,SONORIZACION E ILUMIN. EVENTOS FESTEJOS,34000.0,34000.0,61646.74,61646.74,61646.74,61646.74,61646.74,-27646.74,-81.3139411765,0.0,0.0,0.0,0.0,-27646.74,0.0,7.27595761418e-12,0.0,0.0,0.0,24688.5,181.313941176,181.313941176,100.0
11339.0,2017.0,N,,338,24000,,"EDICIONES, DISEÑOS, CARTELERIA FESTEJOS",11800.0,11800.0,17270.71,17270.71,17270.71,16242.21,16242.21,-5471.97,-46.3726271186,0.0,0.0,0.0,1.26,-5470.71,0.0,3.63797880709e-12,1028.5,0.0,0.0,12564.8,146.361949153,146.361949153,94.0448308147
11478.0,2017.0,N,,338,48000,,CONCURSOS CARTELES ANUNCIADORES FIESTAS,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,100.0,100.0,100.0
11340.0,2017.0,N,,338,48001,,PREMIOS CARNAVAL,2660.0,4960.0,2460.0,2460.0,2460.0,2460.0,2460.0,0.0,0.0,2300.0,0.0,2300.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,4960.0,49.5967741935,49.5967741935,100.0
11341.0,2017.0,N,,338,48002,,"PREMIOS MAYOS, CRUCES Y ARROCES",7500.0,7500.0,6660.0,6660.0,6660.0,6660.0,6580.0,840.0,11.2,0.0,0.0,0.0,0.0,840.0,0.0,0.0,0.0,80.0,0.0,6660.0,88.8,88.8,98.7987987988
11342.0,2017.0,N,,338,48003,,PREMIOS FERIA,10000.0,10000.0,9650.0,9650.0,9650.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,0.0,0.0,9250.0,0.0,0.0,10000.0,96.5,96.5,4.14507772021
11627.0,2017.0,N,,338,48004,,SUBV. A ASOCIACIONES DE BARRIOS,5000.0,5000.0,4996.6,4996.6,4996.6,3852.8,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.4,0.0,0.0,1143.8,3852.8,0.0,5000.0,99.932,99.932,0.0
11189.0,2017.0,N,,338,62500,,EQUIPAMIENTO FESTEJOS,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11343.0,2017.0,N,,340,12001,,RETRIB. BASICAS DEPORTES-A2,6517.8,6517.8,0.0,0.0,0.0,0.0,0.0,6517.8,100.0,0.0,0.0,0.0,0.0,6517.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11344.0,2017.0,N,,340,12003,,RETRIB. BASICAS DEPORTES-C1,27265.24,27265.24,31715.6,31715.6,31715.6,31715.6,31715.6,-4450.36,-16.3224677281,0.0,0.0,0.0,0.0,-4450.36,0.0,0.0,0.0,0.0,0.0,0.0,116.322467728,116.322467728,100.0
11345.0,2017.0,N,,340,12004,,RETRIB. BASICAS DEPORTES-C2,4231.23,4231.23,0.0,0.0,0.0,0.0,0.0,4231.23,100.0,0.0,0.0,0.0,0.0,4231.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11346.0,2017.0,N,,340,12005,,RETRIB. BASICAS DEPORTES-E,7950.56,7950.56,0.0,0.0,0.0,0.0,0.0,7950.56,100.0,0.0,0.0,0.0,0.0,7950.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11347.0,2017.0,N,,340,12100,,COMPLEMENTO DESTINO DEPORTES,23757.51,23757.51,12702.69,12702.69,12702.69,12702.69,12702.69,11054.82,46.5318966508,0.0,0.0,0.0,0.0,11054.82,0.0,0.0,0.0,0.0,0.0,0.0,53.4681033492,53.4681033492,100.0
11348.0,2017.0,N,,340,12101,,COMPLEMENTO ESPECIFICO DEPORTES,27289.57,27289.57,14046.7,14046.7,14046.7,14046.7,14046.7,13242.87,48.5272212058,0.0,0.0,0.0,0.0,13242.87,0.0,0.0,0.0,0.0,0.0,0.0,51.4727787942,51.4727787942,100.0
11349.0,2017.0,N,,340,15000,,PRODUCTIVIDAD FUNCIONARIOS DEPORTES,3637.95,3637.95,2185.24,2185.24,2185.24,2185.24,2185.24,-732.53,-20.1357907613,0.0,0.0,0.0,2185.24,1452.71,0.0,0.0,0.0,0.0,0.0,2185.24,60.0678953806,60.0678953806,100.0
11934.0,2017.0,N,,340,15100,,GRATIFICACIONES PERSONAL DE DEPORTES,0.0,0.0,6866.75,6866.75,6866.75,6866.75,6866.75,-6866.75,0.0,0.0,0.0,0.0,0.0,-6866.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11350.0,2017.0,N,,340,16000,,SEGURIDAD SOCIAL FUNCIONARIOS DEPORTES,24741.46,24741.46,17145.01,17145.01,17145.01,17145.01,17145.01,7596.45,30.7033214693,0.0,0.0,0.0,0.0,7596.45,0.0,0.0,0.0,0.0,0.0,0.0,69.2966785307,69.2966785307,100.0
12010.0,2017.0,N,,341,22000,,MATERIAL DE OFICINA DEPORTES,0.0,0.0,204.13,204.13,204.13,194.23,194.23,-204.13,0.0,0.0,0.0,0.0,0.0,-204.13,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,95.1501494146
11628.0,2017.0,N,,341,22104,,VESTUARIO DEPORTE ESCOLAR MILLA URBANA,2000.0,2000.0,3090.34,3090.34,3090.34,3090.34,3090.34,-1090.34,-54.517,0.0,0.0,0.0,0.0,-1090.34,0.0,0.0,0.0,0.0,0.0,3090.34,154.517,154.517,100.0
12015.0,2017.0,N,,341,22105,,CATERING ACTIVIDADES DEPORTIVAS,0.0,0.0,2552.82,2552.82,2552.82,2552.82,2552.82,-2552.82,0.0,0.0,0.0,0.0,0.0,-2552.82,0.0,0.0,0.0,0.0,0.0,2552.82,0.0,0.0,100.0
11629.0,2017.0,N,,341,22199,,MATERIAL DEPORTIVO,3000.0,3000.0,3745.95,3745.95,3745.95,3676.67,3676.67,-746.15,-24.8716666667,0.0,0.0,0.0,0.2,-745.95,0.0,0.0,69.28,0.0,0.0,3676.87,124.865,124.865,98.1505359121
13624.0,2017.0,N,,341,22203,,APLICACION INFORMATICA GESTION DEPORTIVA,0.0,0.0,1099.82,1099.82,1099.82,0.0,0.0,-1099.82,0.0,0.0,0.0,0.0,0.0,-1099.82,0.0,0.0,1099.82,0.0,0.0,1099.82,0.0,0.0,0.0
11630.0,2017.0,N,,341,22300,,TRANSPORTE DEPORTE ESCOLAR Y OTROS,5500.0,5500.0,2358.2,2358.2,2358.2,2358.2,2358.2,3141.8,57.1236363636,0.0,0.0,0.0,0.0,3141.8,0.0,0.0,0.0,0.0,0.0,607.0,42.8763636364,42.8763636364,100.0
11631.0,2017.0,N,,341,22400,,SEGUROS ACTIVIDADES DEPORTIVAS,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,100.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11990.0,2017.0,N,,341,22602,,PUBLICIDAD Y PROPAGANDA DEPORTES,0.0,0.0,500.0,500.0,500.0,500.0,500.0,-500.0,0.0,0.0,0.0,0.0,0.0,-500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,100.0
11632.0,2017.0,N,,341,22609,,ACTIVIDADES DEPORTIVAS Y ASES. GIMNASIO,42952.87,42952.87,49038.09,49038.09,49038.09,49038.09,49038.09,-6085.22,-14.1672023313,0.0,0.0,0.0,0.0,-6085.22,0.0,-1.45519152284e-11,0.0,0.0,0.0,18520.26,114.167202331,114.167202331,100.0
11633.0,2017.0,N,,341,22610,,PROGRAMA DEPORTE ESCOLAR,26000.0,26000.0,25107.5,25107.5,25107.5,25107.5,25107.5,892.5,3.43269230769,0.0,0.0,0.0,0.0,892.5,0.0,0.0,0.0,0.0,0.0,10334.5,96.5673076923,96.5673076923,100.0
